id,price_doc
30474,5144479.0
30475,8457414.0
30476,5744174.0
30477,5756669.0
30478,5090245.0
30479,9668920.0
30480,4514598.0
30481,4415358.0
30482,4258590.0
30483,5432838.0
30484,6485350.0
30485,5176208.0
30486,3571074.0
30487,4941631.0
30488,7297200.0
30489,5404065.0
30490,23816952.0
30491,14729794.0
30492,6140820.0
30493,13520391.0
30494,7320844.0
30495,12742260.0
30496,7274582.0
30497,8435301.0
30498,4644042.0
30499,6953470.0
30500,11852777.0
30501,7273406.0
30502,3360843.0
30503,3994604.0
30504,7056816.0
30505,11832801.0
30506,3116842.0
30507,5127449.0
30508,5908500.0
30509,7786750.0
30510,8854267.0
30511,5884902.0
30512,4885516.0
30513,4554121.0
30514,3356576.0
30515,9998182.0
30516,6061685.0
30517,10590305.0
30518,7029974.0
30519,4800823.0
30520,7557428.0
30521,4022758.0
30522,7464212.0
30523,7233886.0
30524,10622825.0
30525,12274511.0
30526,5167168.0
30527,5226914.0
30528,6299724.0
30529,7219731.0
30530,6722458.0
30531,14834932.0
30532,4529479.0
30533,11651841.0
30534,7187464.0
30535,9142343.0
30536,5636486.0
30537,12725581.0
30538,5445070.0
30539,11241525.0
30540,9615977.0
30541,6441170.0
30542,2269695.0
30543,5614456.0
30544,6089012.0
30545,7659176.0
30546,4208986.0
30547,11290659.0
30548,4364290.0
30549,5356710.0
30550,9420573.0
30551,6043918.0
30552,2000156.0
30553,7441001.0
30554,8729600.0
30555,6431281.0
30556,9692122.0
30557,7151594.0
30558,9197946.0
30559,6042027.0
30560,7057558.0
30561,7707952.0
30562,13892674.0
30563,5279141.0
30564,7641706.0
30565,7792654.0
30566,6708193.0
30567,2190761.0
30568,11937315.0
30569,9794373.0
30570,7109200.0
30571,8767171.0
30572,5260438.0
30573,6280626.0
30574,6843180.0
30575,9132299.0
30576,5127742.0
30577,4455504.0
30578,3086572.0
30579,7269082.0
30580,4522706.0
30581,5598738.0
30582,11964243.0
30583,7385904.0
30584,5075450.0
30585,3619612.0
30586,8864733.0
30587,5287912.0
30588,8721265.0
30589,6969840.0
30590,8727191.0
30591,5313956.0
30592,6784456.0
30593,7074686.0
30594,6392648.0
30595,4879297.0
30596,6514027.0
30597,6245876.0
30598,9494039.0
30599,7522182.0
30600,4769421.0
30601,6337768.0
30602,2082830.0
30603,12621350.0
30604,4400987.0
30605,6990803.0
30606,19408198.0
30607,7032347.0
30608,9786035.0
30609,5776803.0
30610,3222706.0
30611,5928124.0
30612,8378170.0
30613,8991594.0
30614,16234175.0
30615,7675826.0
30616,5936136.0
30617,10550054.0
30618,5117570.0
30619,4826707.0
30620,2783089.0
30621,8764733.0
30622,8470692.0
30623,5730109.0
30624,6644184.0
30625,8338089.0
30626,6930114.0
30627,7527358.0
30628,6116454.0
30629,5865510.0
30630,4961719.0
30631,6125292.0
30632,4614414.0
30633,5786812.0
30634,12665682.0
30635,9329655.0
30636,5835894.0
30637,8818146.0
30638,6030572.0
30639,8486967.0
30640,4580534.0
30641,7662342.0
30642,7113767.0
30643,7216585.0
30644,9323196.0
30645,7088854.0
30646,5401864.0
30647,5212104.0
30648,20624422.0
30649,2745206.0
30650,4827996.0
30651,3094044.0
30652,4662050.0
30653,7352250.0
30654,4810800.0
30655,13613916.0
30656,3938756.0
30657,6505708.0
30658,12227555.0
30659,4835842.0
30660,9039229.0
30661,6988880.0
30662,8665581.0
30663,14846519.0
30664,12617936.0
30665,5608354.0
30666,2599588.0
30667,3930851.0
30668,8954861.0
30669,5047124.0
30670,2669852.0
30671,8020280.0
30672,14646131.0
30673,10168555.0
30674,11184927.0
30675,2170869.0
30676,7600686.0
30677,4657494.0
30678,17133732.0
30679,5769480.0
30680,5394616.0
30681,2406808.0
30682,9588984.0
30683,9506194.0
30684,5258154.0
30685,9038213.0
30686,8933020.0
30687,5091931.0
30688,5237552.0
30689,18025814.0
30690,20630112.0
30691,5266831.0
30692,4829393.0
30693,13371069.0
30694,5691128.0
30695,7763440.0
30696,6323610.0
30697,11839468.0
30698,3581943.0
30699,5985933.0
30700,5255015.0
30701,9331287.0
30702,6670471.0
30703,4123039.0
30704,12755449.0
30705,10498069.0
30706,22703030.0
30707,3505733.0
30708,14484621.0
30709,5937636.0
30710,7158276.0
30711,4914164.0
30712,4216988.0
30713,6466201.0
30714,7402164.0
30715,3968400.0
30716,9536070.0
30717,6339383.0
30718,9314453.0
30719,11546148.0
30720,4683747.0
30721,4788172.0
30722,7373045.0
30723,5953386.0
30724,12711446.0
30725,6565731.0
30726,12511133.0
30727,10023043.0
30728,11092604.0
