id,price_doc
30474,5459527.0
30475,8356574.0
30476,5642875.0
30477,6054495.0
30478,5168692.0
30479,9639630.0
30480,4491172.0
30481,4574171.0
30482,5411536.0
30483,5489874.0
30484,7250219.0
30485,4997500.0
30486,3493380.0
30487,4676026.0
30488,6717364.0
30489,5626942.0
30490,22217098.0
30491,17255958.0
30492,6114068.0
30493,14309947.0
30494,7181599.0
30495,12320548.0
30496,8542756.0
30497,8587987.0
30498,5055967.0
30499,6985186.0
30500,11967081.0
30501,8502674.0
30502,3375300.0
30503,3552090.0
30504,6521856.0
30505,12903209.0
30506,2966772.0
30507,5416576.0
30508,5693200.0
30509,8324409.0
30510,9356464.0
30511,5711864.0
30512,5230460.0
30513,4498746.0
30514,3227689.0
30515,10019590.0
30516,6102512.0
30517,10997663.0
30518,9692017.0
30519,5514488.0
30520,7944768.0
30521,5656356.0
30522,7395588.0
30523,8183778.0
30524,12014189.0
30525,20639216.0
30526,5091514.0
30527,4805632.0
30528,7546480.0
30529,7016319.0
30530,6814750.0
30531,16288625.0
30532,4198747.0
30533,12054670.0
30534,6755098.0
30535,9428283.0
30536,5673241.0
30537,11095288.0
30538,5662218.0
30539,10108340.0
30540,9521052.0
30541,7190366.0
30542,2314796.0
30543,6347846.0
30544,5973577.0
30545,10457206.0
30546,4221316.0
30547,11553631.0
30548,4644734.0
30549,5583240.0
30550,11201306.0
30551,5909514.0
30552,1870616.0
30553,9308352.0
30554,9073421.0
30555,6269752.0
30556,9620535.0
30557,7767084.0
30558,9101856.0
30559,6022644.0
30560,6904095.0
30561,8111136.0
30562,13640547.0
30563,5307278.0
30564,7551152.0
30565,6899432.0
30566,6829994.0
30567,2122206.0
30568,11655757.0
30569,11375379.0
30570,8197784.0
30571,9450724.0
30572,5350856.0
30573,6506626.0
30574,6675513.0
30575,10395107.0
30576,5126524.0
30577,4531714.0
30578,2993964.0
30579,8421069.0
30580,4270168.0
30581,5576092.0
30582,14199107.0
30583,7331920.0
30584,4642509.0
30585,3417290.0
30586,9640450.0
30587,5970764.0
30588,8685040.0
30589,7602265.0
30590,9328400.0
30591,6338669.0
30592,7642035.0
30593,9070867.0
30594,5331410.0
30595,6495163.0
30596,6824881.0
30597,6521461.0
30598,9431067.0
30599,9369978.0
30600,4867858.0
30601,7150874.0
30602,2125228.0
30603,12225116.0
30604,4025794.0
30605,6679712.0
30606,20423978.0
30607,5207838.0
30608,9424182.0
30609,6081036.0
30610,3752102.0
30611,5687937.0
30612,8468755.0
30613,10395533.0
30614,17911812.0
30615,7540328.0
30616,5730841.0
30617,9625681.0
30618,5171912.0
30619,4922496.0
30620,2923604.0
30621,8858209.0
30622,9715399.0
30623,6468142.0
30624,6476348.0
30625,7718728.0
30626,6277200.0
30627,7064913.0
30628,6314328.0
30629,5416478.0
30630,4776068.0
30631,6590788.0
30632,4657394.0
30633,5353434.0
30634,12068249.0
30635,9648291.0
30636,5722961.0
30637,9610164.0
30638,6388280.0
30639,8549698.0
30640,4676698.0
30641,7829580.0
30642,7770328.0
30643,8886373.0
30644,9364030.0
30645,7442497.0
30646,5693694.0
30647,5296044.0
30648,23930864.0
30649,2862453.0
30650,4554224.0
30651,3074610.0
30652,4480458.0
30653,10032815.0
30654,4769110.0
30655,16065637.0
30656,4099820.0
30657,6519848.0
30658,18517546.0
30659,5036109.0
30660,9233863.0
30661,7089288.0
30662,8781229.0
30663,14485260.0
30664,14513889.0
30665,5973614.0
30666,2546436.0
30667,3832760.0
30668,9500961.0
30669,6766896.0
30670,2468160.0
30671,8205272.0
30672,19198114.0
30673,10516786.0
30674,10300522.0
30675,2198984.0
30676,7987781.0
30677,5435606.0
30678,20465588.0
30679,5795528.0
30680,5492822.0
30681,2792803.0
30682,10207423.0
30683,9515054.0
30684,4989290.0
30685,7513777.0
30686,9272091.0
30687,5265769.0
30688,5177997.0
30689,18582348.0
30690,23954798.0
30691,5435134.0
30692,8726230.0
30693,14112044.0
30694,4202742.0
30695,7114704.0
30696,6315860.0
30697,10318828.0
30698,5392598.0
30699,5842708.0
30700,5402820.0
30701,9364331.0
30702,6536598.0
30703,4045680.0
30704,13528853.0
30705,9531140.0
30706,24422948.0
30707,3501944.0
30708,13373372.0
30709,6436898.0
30710,6089236.0
30711,4865349.0
30712,4355531.0
30713,7596372.0
30714,7023763.0
30715,3941434.0
30716,9471156.0
30717,6145820.0
30718,6231054.0
30719,12469723.0
30720,5585870.0
30721,7890566.0
30722,7737368.0
30723,5863526.0
30724,11589576.0
30725,5988481.0
30726,10456081.0
30727,10024435.0
30728,10823686.0
30729,3772637.0
30730,5177340.0
30731,6246074.0
30732,5908911.0
30733,8113333.0
30734,7447527.0
30735,5912426.0
30736,4414964.0
30737,5656075.0
30738,7078140.0
30739,4498605.0
30740,7488512.0
30741,12036111.0
30742,4569744.0
30743,5277481.0
30744,9795100.0
30745,7604882.0
30746,5962666.0
30747,19523008.0
30748,14353305.0
30749,5408690.0
30750,6991962.0
30751,3396186.0
30752,8195881.0
30753,10746931.0
30754,4835260.0
30755,4019886.0
30756,5693155.0
30757,5336296.0
30758,12047868.0
30759,5567747.0
30760,3943819.0
30761,11129503.0
30762,6495449.0
30763,13724416.0
30764,5975850.0
30765,6351424.0
30766,4006933.0
30767,5903040.0
30768,4577188.0
30769,6677040.0
30770,6057488.0
30771,3027532.0
30772,8654283.0
30773,7782226.0
30774,6106074.0
30775,15206564.0
30776,6736375.0
30777,6038090.0
30778,9486839.0
30779,7303454.0
30780,8672281.0
30781,6988896.0
30782,6030350.0
30783,5530934.0
30784,3954049.0
30785,5316368.0
30786,4455548.0
30787,6318406.0
30788,5897532.0
30789,6942446.0
30790,7456314.0
30791,9930579.0
30792,7567844.0
30793,11300579.0
30794,15717939.0
30795,10959769.0
30796,10594162.0
30797,15532617.0
30798,2713365.0
30799,9236534.0
30800,15294144.0
30801,6223142.0
30802,17983642.0
30803,3669862.0
30804,3374751.0
30805,14398627.0
30806,7542930.0
30807,6804800.0
30808,10779152.0
30809,4964966.0
30810,10618512.0
30811,3925084.0
30812,4804944.0
30813,5070618.0
30814,2766624.0
30815,4504189.0
30816,9123349.0
30817,2034440.0
30818,8552113.0
30819,7788388.0
30820,5011284.0
30821,15915957.0
30822,10966460.0
30823,6992564.0
30824,3528291.0
30825,5277668.0
