id,price_doc
30474,5434544.0
30475,8202008.0
30476,5621595.0
30477,5791226.0
30478,4799440.0
30479,9380446.0
30480,4157150.0
30481,4074462.0
30482,4784814.0
30483,4695106.0
30484,6470038.0
30485,4852518.0
30486,3600344.0
30487,3481325.0
30488,6147506.0
30489,6013028.0
30490,22414640.0
30491,18572668.0
30492,5422475.0
30493,12355883.0
30494,6455990.0
30495,10776952.0
30496,8838383.0
30497,8427314.0
30498,4570904.0
30499,7682615.0
30500,11380563.0
30501,6710686.0
30502,2644179.0
30503,6166594.0
30504,5454174.0
30505,11835411.0
30506,2959017.0
30507,4639074.0
30508,5235606.0
30509,7288758.0
30510,8725484.0
30511,6451978.0
30512,6112678.0
30513,4184880.0
30514,2940954.0
30515,9463246.0
30516,5903381.0
30517,10406856.0
30518,7932915.0
30519,4736660.0
30520,7279158.0
30521,5609288.0
30522,7532742.0
30523,6446703.0
30524,10485409.0
30525,11178678.0
30526,4778051.0
30527,4446088.0
30528,6361654.0
30529,6559602.0
30530,6247426.0
30531,14708602.0
30532,4534206.0
30533,10698811.0
30534,6695566.0
30535,8934219.0
30536,5429762.0
30537,12104863.0
30538,4755178.0
30539,10064178.0
30540,9134995.0
30541,6150548.0
30542,1781786.0
30543,5516774.0
30544,6382429.0
30545,9157682.0
30546,3871267.0
30547,10002119.0
30548,4268648.0
30549,5081924.0
30550,12637093.0
30551,5075786.0
30552,1463608.0
30553,6223678.0
30554,10573584.0
30555,6033474.0
30556,9069925.0
30557,7685764.0
30558,9301108.0
30559,6559136.0
30560,6262460.0
30561,6443210.0
30562,12556673.0
30563,4940362.0
30564,7095280.0
30565,6097538.0
30566,7086609.0
30567,1603270.0
30568,9856856.0
30569,9610962.0
30570,6782429.0
30571,7069438.0
30572,4835642.0
30573,6542614.0
30574,6228871.0
30575,7844065.0
30576,4382066.0
30577,4252826.0
30578,2964462.0
30579,6951978.0
30580,4295858.0
30581,5668200.0
30582,13181567.0
30583,6784316.0
30584,4314786.0
30585,2562839.0
30586,8697178.0
30587,5707678.0
30588,8411735.0
30589,7124518.0
30590,11883564.0
30591,5009684.0
30592,6302640.0
30593,8269274.0
30594,6857144.0
30595,5636234.0
30596,6655621.0
30597,6502750.0
30598,9100456.0
30599,10432691.0
30600,5247926.0
30601,5997352.0
30602,1344364.0
30603,11964210.0
30604,4613036.0
30605,6689205.0
30606,22211098.0
30607,6724046.0
30608,8978785.0
30609,6107154.0
30610,2577110.0
30611,5261734.0
30612,7292602.0
30613,8808527.0
30614,17619476.0
30615,7539256.0
30616,5398761.0
30617,9588208.0
30618,5020366.0
30619,4343162.0
30620,1986346.0
30621,8570547.0
30622,7603634.0
30623,6005888.0
30624,6554642.0
30625,7893048.0
30626,6200989.0
30627,7322626.0
30628,6485544.0
30629,4950330.0
30630,4720026.0
30631,5948259.0
30632,4030507.0
30633,5944739.0
30634,11452399.0
30635,9200666.0
30636,5373926.0
30637,9438646.0
30638,5850574.0
30639,7005634.0
30640,4493885.0
30641,7992146.0
30642,6501892.0
30643,7751465.0
30644,9119246.0
30645,7456368.0
30646,5332558.0
30647,4670340.0
30648,24882316.0
30649,1650878.0
30650,4902408.0
30651,3088024.0
30652,4286444.0
30653,6829128.0
30654,4304872.0
30655,13192158.0
30656,3747954.0
30657,6546074.0
30658,10434311.0
30659,4504176.0
30660,8759710.0
30661,6409646.0
30662,7935932.0
30663,18616076.0
30664,12360837.0
30665,6074294.0
30666,2210501.0
30667,4082878.0
30668,9193601.0
30669,4755800.0
