id,price_doc
30474,5679345.0
30475,7849526.0
30476,5393638.0
30477,6118697.0
30478,4978220.0
30479,10613917.0
30480,4478866.0
30481,4158026.0
30482,4834288.0
30483,5155446.0
30484,6532731.0
30485,5192706.0
30486,3624553.0
30487,4280814.0
30488,6539516.0
30489,5437793.0
30490,23386150.0
30491,14976712.0
30492,5824957.0
30493,12231487.0
30494,7331216.0
30495,12424064.0
30496,7529855.0
30497,7682278.0
30498,4110436.0
30499,9412585.0
30500,11454372.0
30501,7207424.0
30502,3470991.0
30503,4268610.0
30504,6434317.0
30505,10394664.0
30506,2899790.0
30507,5086846.0
30508,5455812.0
30509,7374236.0
30510,9267643.0
30511,5145498.0
30512,5308858.0
30513,4474827.0
30514,3041778.0
30515,9185347.0
30516,5769448.0
30517,12079645.0
30518,9995100.0
30519,4861970.0
30520,8065580.0
30521,5240006.0
30522,6984875.0
30523,6705616.0
30524,9989713.0
30525,17835318.0
30526,4808330.0
30527,5057138.0
30528,7575836.0
30529,6714956.0
30530,6576502.0
30531,13940737.0
30532,4298068.0
30533,11602004.0
30534,7073174.0
30535,8865879.0
30536,5636021.0
30537,10007473.0
30538,5216762.0
30539,7726376.0
30540,9129684.0
30541,6793152.0
30542,2065566.0
30543,6009074.0
30544,5751840.0
30545,8817681.0
30546,4561584.0
30547,11002149.0
30548,4793872.0
30549,5335554.0
30550,9778616.0
30551,5717696.0
30552,1855966.0
30553,8605769.0
30554,9827079.0
30555,6006326.0
30556,9555429.0
30557,7929240.0
30558,9058554.0
30559,6708452.0
30560,6798060.0
30561,7311621.0
30562,13150517.0
30563,4781068.0
30564,6962490.0
30565,7159342.0
30566,6919274.0
30567,2011204.0
30568,10434787.0
30569,8965355.0
30570,7270820.0
30571,8530599.0
30572,5116400.0
30573,6075908.0
30574,6391590.0
30575,9229550.0
30576,4457227.0
30577,3835656.0
30578,2870963.0
30579,7922598.0
30580,4751042.0
30581,5618323.0
30582,12574206.0
30583,7094315.0
30584,4606290.0
30585,4007116.0
30586,9437423.0
30587,5403331.0
30588,9481843.0
30589,7862710.0
30590,11053041.0
30591,6175825.0
30592,6072792.0
30593,7704696.0
30594,6012129.0
30595,5866168.0
30596,6539436.0
30597,5972598.0
30598,9395462.0
30599,8639091.0
30600,5255895.0
30601,6641565.0
30602,1827803.0
30603,12052694.0
30604,3642140.0
30605,6267930.0
30606,17345372.0
30607,6118843.0
30608,8935650.0
30609,5748546.0
30610,3371039.0
30611,5504778.0
30612,8516480.0
30613,10595261.0
30614,17495100.0
30615,7467316.0
30616,5576241.0
30617,7784730.0
30618,5591921.0
30619,4450858.0
30620,2669317.0
30621,8218212.0
30622,8807621.0
30623,6406414.0
30624,6120143.0
30625,7709296.0
30626,6488096.0
30627,4467796.0
30628,5901458.0
30629,5615444.0
30630,5865856.0
30631,6340705.0
30632,4814360.0
30633,5572754.0
30634,11280068.0
30635,9600897.0
30636,5399824.0
30637,8383178.0
30638,6440512.0
30639,8167057.0
30640,4381287.0
30641,7865734.0
30642,7116631.0
30643,7504613.0
30644,9345952.0
30645,6090248.0
30646,5888326.0
30647,5174408.0
30648,23151342.0
30649,2506026.0
30650,4827717.0
30651,2878346.0
30652,4396976.0
30653,9441961.0
30654,4675662.0
30655,14090711.0
30656,3764872.0
30657,7033406.0
30658,17995162.0
30659,5239284.0
30660,8564535.0
30661,7198313.0
30662,8098134.0
30663,12407241.0
30664,11247892.0
30665,5824667.0
30666,2378324.0
30667,4439326.0
30668,10867494.0
30669,6167476.0
30670,2651918.0
30671,7379744.0
30672,18653178.0
30673,9451198.0
30674,13131265.0
30675,2005849.0
30676,6957503.0
30677,4700682.0
30678,22780472.0
30679,5198078.0
30680,5108103.0
30681,2487594.0
30682,9093993.0
30683,9681442.0
30684,5037068.0
30685,8183540.0
30686,9208553.0
30687,5184761.0
30688,4430368.0
30689,16280271.0
30690,23316648.0
30691,5185906.0
30692,6357670.0
30693,12242000.0
30694,4608091.0
30695,6951126.0
30696,6749226.0
30697,11489572.0
30698,5589448.0
30699,6581828.0
30700,5168616.0
30701,9350056.0
30702,7544265.0
30703,3928648.0
30704,11562893.0
30705,9441554.0
30706,23589186.0
30707,3413063.0
30708,11977032.0
30709,6030474.0
30710,6226352.0
30711,4879438.0
30712,4430514.0
30713,5624984.0
30714,5355114.0
30715,3765116.0
30716,9567283.0
30717,6572400.0
30718,8777817.0
30719,12695741.0
30720,4739212.0
30721,6176432.0
30722,7459448.0
30723,6371440.0
30724,11586263.0
30725,6656894.0
30726,10069398.0
30727,8931094.0
30728,11430271.0
30729,3400929.0
30730,4995482.0
30731,5971619.0
30732,5526113.0
30733,8956007.0
30734,7619182.0
30735,5615468.0
30736,4764940.0
30737,6172177.0
30738,7490020.0
30739,5409975.0
30740,7264386.0
30741,11525917.0
30742,4644623.0
30743,4945956.0
30744,9347468.0
30745,7258530.0
30746,5626882.0
30747,17633854.0
30748,13934374.0
30749,6452120.0
30750,6820355.0
30751,3427240.0
30752,8177372.0
30753,9919402.0
30754,5403030.0
30755,3783922.0
30756,6141096.0
30757,4811472.0
30758,10831400.0
30759,5451526.0
30760,3561262.0
30761,8139598.0
30762,6234296.0
30763,12739591.0
30764,5822544.0
30765,5923734.0
30766,4171995.0
30767,6092292.0
30768,4751402.0
30769,6235418.0
30770,5760476.0
30771,3007032.0
30772,8036496.0
30773,7203397.0
30774,5784301.0
30775,12239741.0
30776,6286219.0
30777,5876067.0
30778,9607880.0
30779,7080922.0
30780,8211392.0
30781,6504693.0
30782,5604546.0
30783,5184280.0
30784,3847596.0
30785,6525633.0
30786,4417208.0
30787,6088118.0
30788,5627316.0
30789,7184169.0
30790,6673709.0
30791,10089021.0
30792,7711078.0
30793,10553020.0
30794,13854144.0
30795,8835410.0
30796,9156328.0
30797,15486220.0
30798,2792557.0
30799,9209007.0
30800,14341458.0
30801,5909508.0
30802,17099614.0
30803,3849123.0
30804,3508288.0
30805,11100256.0
30806,7627955.0
30807,6997792.0
30808,10189728.0
30809,5164848.0
30810,10943257.0
30811,3930793.0
30812,5842768.0
30813,5115914.0
30814,2583616.0
30815,4158561.0
30816,7004846.0
30817,1918438.0
30818,9283996.0
30819,8762868.0
30820,4856558.0
30821,16173326.0
30822,11706379.0
30823,6724534.0
30824,3319978.0
30825,5375778.0
30826,10468361.0
30827,5199776.0
30828,5010072.0
30829,5941094.0
30830,9623952.0
30831,7112444.0
30832,5532616.0
30833,6770692.0
30834,3863953.0
30835,6888976.0
30836,6035206.0
30837,5386130.0
30838,5011306.0
30839,6314845.0
30840,10395793.0
30841,11028719.0
30842,6621287.0
30843,6095032.0
30844,5214245.0
30845,11401814.0
30846,4401332.0
30847,6160710.0
30848,8296950.0
30849,4909005.0
30850,3767978.0
30851,5024384.0
30852,7079610.0
30853,4637170.0
30854,5987529.0
30855,8175914.0
30856,10396346.0
30857,2277318.0
30858,4477892.0
30859,5417007.0
30860,5568210.0
30861,10655646.0
30862,8534196.0
30863,6352990.0
30864,6973665.0
30865,10260900.0
30866,6086442.0
30867,6516081.0
30868,8656345.0
30869,5002718.0
30870,2320806.0
30871,7679922.0
30872,5060528.0
30873,4455002.0
30874,4552577.0
30875,4698730.0
30876,5000490.0
30877,10480865.0
30878,5587116.0
30879,8461882.0
30880,5958744.0
30881,1969220.0
30882,17308178.0
30883,4700538.0
30884,5613208.0
30885,4631864.0
30886,6546625.0
30887,5792115.0
30888,3883895.0
30889,5067939.0
30890,7667030.0
30891,4392260.0
30892,4328574.0
30893,4478244.0
30894,6100482.0
30895,4443768.0
30896,7523302.0
30897,8220857.0
30898,6868507.0
30899,7735996.0
30900,3646686.0
30901,6544302.0
30902,2125738.0
30903,7248632.0
30904,8339081.0
30905,5604639.0
30906,6234621.0
30907,15494167.0
30908,4595909.0
30909,12601313.0
30910,7201098.0
30911,4974135.0
30912,6821216.0
30913,17354424.0
30914,6703754.0
30915,8593272.0
30916,5251094.0
30917,9893611.0
30918,6248538.0
30919,3777626.0
30920,4388098.0
30921,3780934.0
30922,5270708.0
30923,4055591.0
30924,4930025.0
30925,15059537.0
30926,7083558.0
30927,7885732.0
30928,5254991.0
30929,4792811.0
30930,8841057.0
30931,11621988.0
30932,5637532.0
30933,5045889.0
30934,14929672.0
30935,6729902.0
30936,7793724.0
30937,9090563.0
30938,3543787.0
30939,8851232.0
30940,6538625.0
30941,6800176.0
30942,3427810.0
30943,6697190.0
30944,4873642.0
30945,2847839.0
30946,10902449.0
30947,7684279.0
30948,7997421.0
30949,6273200.0
30950,3921473.0
30951,12711114.0
30952,7067053.0
30953,11674033.0
30954,4694523.0
30955,7180316.0
30956,7436324.0
30957,6412286.0
30958,24413380.0
30959,8220584.0
30960,5928456.0
30961,12935055.0
30962,10085320.0
30963,4239895.0
30964,3909177.0
30965,7316436.0
30966,12107081.0
30967,11132195.0
30968,3542180.0
30969,4077698.0
30970,6103571.0
30971,8819629.0
30972,4394680.0
30973,4692146.0
30974,5313984.0
30975,7582232.0
30976,5068542.0
30977,8127592.0
30978,6745158.0
30979,4154936.0
30980,6585028.0
30981,5290055.0
30982,6623384.0
30983,4077996.0
30984,5602318.0
30985,4086228.0
30986,9549596.0
30987,9307051.0
30988,7141209.0
30989,7619352.0
30990,13473080.0
30991,8842254.0
30992,2564423.0
30993,7386440.0
30994,5203222.0
30995,8228644.0
30996,5699284.0
30997,6574964.0
30998,6017478.0
30999,5649898.0
31000,8088034.0
31001,5980424.0
31002,10524835.0
31003,9839638.0
31004,5361526.0
31005,3492533.0
31006,9077662.0
31007,3849079.0
31008,5588946.0
31009,3312224.0
31010,6063277.0
31011,4273340.0
31012,5808430.0
31013,6993599.0
31014,18221350.0
31015,7007490.0
31016,4228866.0
31017,9365277.0
31018,4882683.0
31019,4426450.0
31020,7456701.0
31021,11772789.0
31022,21021408.0
31023,9462349.0
31024,4754904.0
31025,5767264.0
31026,6026512.0
31027,4580996.0
31028,4600502.0
31029,8463628.0
31030,7502909.0
31031,10868807.0
31032,9103181.0
31033,7223626.0
31034,9336186.0
31035,9947953.0
31036,6510392.0
31037,22914120.0
31038,4233600.0
31039,10114931.0
31040,5279682.0
31041,4323824.0
31042,2955669.0
31043,7210760.0
31044,9470649.0
31045,7708004.0
31046,11721497.0
31047,8172840.0
31048,6401701.0
31049,1187827.0
31050,6745300.0
31051,6489418.0
31052,4421866.0
31053,15543206.0
31054,6018523.0
31055,5257180.0
